record_timestamp,CHR-01-L1-AMP,CHR-01-L1-V,CHR-01-L2-AMP,CHR-01-L2-V,CHR-01-L3-AMP,CHR-01-L3-V,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-L1-AMP,CHR-02-L1-V,CHR-02-L2-AMP,CHR-02-L2-V,CHR-02-L3-AMP,CHR-02-L3-V,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-L1-AMP,CHR-03-L1-V,CHR-03-L2-AMP,CHR-03-L2-V,CHR-03-L3-AMP,CHR-03-L3-V,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-L1-AMP,CHR-04-L1-V,CHR-04-L2-AMP,CHR-04-L2-V,CHR-04-L3-AMP,CHR-04-L3-V,CHR-04-KW,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR,CHR-01-Q,CHR-02-Q,CHR-03-Q,CHR-04-Q,Total_Cooling_Load,Total_Power_Consumption,Total_COP,hour_of_day,day_of_week,month,is_weekend
2024-04-19 15:00:00,36.2876,221.335,36.2083,222.41,36.6097,222.659,20.600842,19.85,23.9556,0.0,679.387,219.965,672.668,221.78,674.535,221.694,380.94116,6.08889,12.3667,106.363,359.34,221.154,355.218,222.481,357.221,222.737,202.35532,6.47222,9.62778,0.0,20.2857,220.051,18.4489,221.623,18.8832,221.674,10.827728,27.4444,27.7556,0.0,0.0,2797.7748940757,0.0,0.0,2797.7748940757,614.72505,4.551262217272096,15,4,4,0
2024-04-19 15:15:00,37.2792,221.429,35.5296,222.596,36.7317,222.813,20.695581,19.85,23.9556,0.0,677.827,220.096,673.969,221.929,673.958,221.913,381.0723,6.08889,12.3667,104.775,365.08,221.287,361.034,222.664,363.383,222.971,205.87051,6.36667,9.72778,0.0,18.5393,220.077,17.4968,221.702,18.8514,222.216,10.325998,27.4444,27.7556,0.0,0.0,2756.0041041225,0.0,0.0,2756.0041041225,617.964389,4.45981055410379,15,4,4,0
2024-04-19 15:30:00,36.3159,221.545,36.2843,222.608,36.6491,222.913,20.64849,19.85,23.9556,0.0,672.69,219.792,662.444,221.7,666.477,221.664,376.08224,5.98333,12.3667,104.775,358.407,221.3,354.921,222.672,357.097,222.986,202.27795,6.36667,9.72778,0.0,19.5201,219.645,16.8333,221.606,18.7789,221.929,10.35762,27.4444,27.7556,0.0,0.0,2802.3457094325004,0.0,0.0,2802.3457094325004,609.3663,4.59878682072261,15,4,4,0
2024-04-19 15:45:00,37.3706,221.563,35.5208,222.723,36.6987,223.14,20.723162,19.85,23.9556,0.0,673.797,220.251,670.341,222.073,670.125,222.213,379.2527,5.98333,12.3667,104.775,358.763,221.397,355.505,222.867,357.296,223.131,202.62573,6.36667,9.72778,0.0,18.6893,220.235,17.7376,221.896,18.8809,221.962,10.406366,27.4444,27.7556,0.0,0.0,2802.3457094325004,0.0,0.0,2802.3457094325004,613.007958,4.571467095754245,15,4,4,0
2024-04-19 16:00:00,37.3757,221.74,35.5461,222.895,36.7495,223.1,20.74812,19.85,24.05,0.0,666.474,220.441,660.985,222.258,660.108,222.154,374.40207,5.98333,12.3667,104.775,357.772,221.596,354.436,222.944,355.798,223.032,202.0064,6.36667,9.62778,0.0,18.7053,220.429,17.676,221.982,18.8229,221.397,10.382136,27.4444,27.7556,0.0,0.0,2802.3457094325004,0.0,0.0,2802.3457094325004,607.5387259999999,4.612620709601483,16,4,4,0
2024-04-19 16:15:00,36.5041,221.674,36.4445,222.946,36.8984,222.985,20.778214,19.9444,24.05,0.0,664.049,219.956,659.634,222.049,667.309,221.939,374.53934,6.18889,12.3667,109.538,344.312,221.527,342.366,222.916,343.161,223.156,194.79596,6.36667,9.62778,0.0,20.2649,219.956,18.5099,221.919,18.8849,221.691,10.838943,27.4444,27.7556,0.0,0.0,2835.3937479582,0.0,0.0,2835.3937479582,600.952457,4.718166495420785,16,4,4,0
2024-04-19 16:30:00,37.37,221.735,35.5769,222.781,36.8489,222.959,20.763704,19.9444,24.05,0.0,641.428,219.947,637.952,221.962,637.659,221.974,360.59122,5.98333,12.3667,104.775,348.899,221.443,344.788,222.923,347.227,223.094,196.84866,6.36667,9.62778,0.0,19.267,220.009,19.0581,221.878,18.8045,221.981,10.74547,27.4444,27.7556,0.0,0.0,2802.3457094325004,0.0,0.0,2802.3457094325004,588.949054,4.758214128029655,16,4,4,0
2024-04-19 16:45:00,36.4904,221.984,36.4446,223.101,36.812,223.234,20.78148,19.9444,24.05,0.0,654.579,220.939,650.637,222.658,651.209,222.726,369.35284,5.98333,12.1778,103.188,344.574,221.954,341.47,223.125,343.468,223.504,195.02106,6.47222,9.62778,0.0,20.181,220.946,18.4148,222.521,18.9163,222.128,10.8446665,27.4444,27.7556,0.0,0.0,2678.2269258084,0.0,0.0,2678.2269258084,596.0000465,4.49366898800804,16,4,4,0
2024-04-19 17:00:00,36.4997,222.108,36.497,223.165,36.8581,223.427,20.8138,19.9444,24.05,0.0,657.316,220.74,652.968,222.546,645.917,222.645,369.08835,5.98333,12.3667,104.775,356.475,221.928,351.92,223.285,354.299,223.588,201.37117,6.36667,9.62778,0.0,20.0672,220.714,18.1747,222.44,18.8299,222.074,10.755495,27.4444,27.7556,0.0,0.0,2802.3457094325004,0.0,0.0,2802.3457094325004,602.028815,4.654836512156815,17,4,4,0
2024-04-19 17:15:00,37.2529,222.203,35.3985,223.129,36.6517,223.489,20.712282,19.9444,24.1444,0.0,603.824,220.635,598.878,222.314,601.247,222.364,340.05045,5.66667,12.0833,96.8375,336.344,222.039,335.305,223.232,337.79,223.502,191.27469,6.25556,9.53333,0.0,18.9904,220.614,18.7763,222.188,18.7659,222.377,10.654344,27.5444,27.7556,0.0,0.0,2603.5420079487503,0.0,0.0,2603.5420079487503,562.691766,4.626941720609343,17,4,4,0
2024-04-19 17:30:00,36.3796,222.437,36.2456,223.113,36.7213,223.626,20.73224,19.9444,24.1444,0.0,521.426,221.667,514.821,222.726,517.546,223.308,293.94626,5.98333,11.8944,93.6625,278.821,222.316,275.391,223.226,277.403,223.847,157.72314,6.25556,8.63889,0.0,19.6157,221.364,17.6039,222.65,18.7078,222.748,10.564518,27.4444,27.7556,0.0,0.0,2319.77503833625,0.0,0.0,2319.77503833625,482.966158,4.803183411323511,17,4,4,0
2024-04-19 17:45:00,37.9085,223.796,36.2096,223.52,36.8549,224.091,21.110765,19.9444,24.1444,0.0,335.042,222.462,286.205,223.202,213.268,223.767,158.2173,8.73889,11.9889,128.587,19.2556,222.353,17.1678,223.595,18.4543,224.205,10.419063,9.71667,8.63889,0.0,18.8229,223.189,18.496,223.008,18.7784,222.629,10.630472,27.5444,27.7556,0.0,0.0,1751.0388602952999,-0.0,0.0,1751.0388602952999,200.37759999999997,8.738695644100439,17,4,4,0
2024-04-22 07:45:00,36.3612,222.737,36.2612,222.726,36.7077,223.027,20.70779,21.6556,25.8722,0.0,840.348,218.886,838.014,221.491,838.795,221.05,471.72336,11.3278,15.4222,169.862,18.9544,222.77,16.9628,222.709,18.343,222.925,10.275951,18.9611,18.9667,0.0,18.4691,218.774,18.1627,221.507,18.5055,222.753,10.357999,26.5611,26.8778,0.0,0.0,2914.073656032,0.0,0.0,2914.073656032,513.0651,5.679734708192001,7,0,4,0
2024-04-22 08:00:00,37.7685,224.948,35.7738,225.018,37.0411,225.122,21.151794,21.6556,25.8722,0.0,850.821,221.023,854.58,223.765,851.243,223.177,483.86588,10.9333,15.0389,169.862,18.2122,224.888,17.8841,224.971,18.5174,225.095,10.444191,18.9611,18.9667,0.0,18.6448,220.989,18.2775,223.751,18.6846,223.065,10.521118,26.5611,26.8778,0.0,0.0,2922.0449399680006,0.0,0.0,2922.0449399680006,525.982983,5.555398243688049,8,0,4,0
2024-04-22 08:15:00,36.5369,221.528,36.5451,223.107,37.0039,223.188,20.830305,21.6556,25.8722,0.0,855.498,219.727,851.343,222.37,841.302,222.067,479.4974,9.83889,14.4667,157.163,415.979,221.131,412.452,223.131,413.472,223.228,234.86794,12.4389,16.3944,0.0,19.6255,219.676,17.5814,222.276,18.5896,221.793,10.490885,26.5611,26.8778,0.0,0.0,3047.4729076957005,0.0,0.0,3047.4729076957005,745.6865300000001,4.086801605086926,8,0,4,0
2024-04-22 08:30:00,36.3943,221.143,36.3525,222.737,36.8633,222.623,20.69921,21.7556,25.8722,0.0,861.062,219.238,856.485,221.909,854.865,221.669,483.08588,8.93889,13.7056,157.163,431.791,220.821,427.511,222.609,429.48,222.672,243.22708,11.2389,15.25,0.0,18.6769,219.268,18.3954,221.922,18.5799,221.602,10.450694,26.5611,26.8778,0.0,0.0,3138.9403592287003,0.0,0.0,3138.9403592287003,757.462864,4.144018813876399,8,0,4,0
2024-04-22 08:45:00,36.2102,220.541,36.234,222.031,36.6375,222.054,20.541449,21.6556,25.8722,0.0,869.058,218.672,866.811,221.312,866.239,221.252,487.50174,7.42222,12.9444,146.05,438.806,220.247,435.249,222.062,436.682,222.426,246.8633,10.0222,14.1,0.0,19.4427,218.843,17.4291,221.241,18.5396,221.023,10.377318,26.5611,26.8778,0.0,0.0,3379.2952899100005,0.0,0.0,3379.2952899100005,765.2838069999999,4.415741270101121,8,0,4,0
2024-04-22 09:00:00,36.5784,223.728,36.4621,225.307,37.075,225.533,21.046354,21.7556,25.8722,0.0,865.26,222.089,861.742,224.745,866.434,224.494,493.29428,6.5,12.5611,136.525,434.376,223.487,428.833,225.339,431.501,225.643,247.41408,8.89445,13.4278,0.0,19.8899,221.971,17.9413,224.64,18.8439,224.304,10.771265,26.4667,26.7778,0.0,0.0,3467.1901287250007,0.0,0.0,3467.1901287250007,772.525979,4.488121076799413,9,0,4,0
2024-04-22 09:15:00,37.4576,223.714,35.6361,225.167,36.9106,225.257,21.0105,21.7556,25.8722,0.0,801.706,222.176,796.241,224.679,797.284,224.531,455.62845,5.98333,12.1778,123.825,446.491,223.391,443.48,225.232,446.676,225.351,255.24384,7.00556,11.3,0.0,20.0789,222.25,18.1511,224.566,18.9327,224.261,10.866844,26.4667,26.7778,0.0,0.0,3213.8567380725003,0.0,0.0,3213.8567380725003,742.749634,4.326971823283995,9,0,4,0
2024-04-22 09:30:00,36.5231,224.1,36.4231,225.318,36.9594,225.463,21.015894,21.6556,25.8722,0.0,759.552,222.552,754.346,224.553,754.663,224.577,431.72388,6.08889,12.1778,123.825,323.723,224.121,320.017,225.316,322.919,225.654,184.89713,6.47222,9.82778,0.0,20.048,222.582,18.1125,224.46,18.9387,224.463,10.862059,26.4667,26.7778,0.0,0.0,3159.0893863425,0.0,0.0,3159.0893863425,648.498963,4.871386951381293,9,0,4,0
2024-04-22 09:45:00,37.5517,224.626,35.7884,225.669,37.0514,225.848,21.147495,21.7556,25.8722,0.0,719.175,222.972,717.036,224.981,718.454,225.022,410.84183,5.98333,12.3667,119.063,306.83,224.458,303.241,225.685,305.753,225.953,175.43422,6.36667,9.43333,0.0,19.3963,223.158,19.1897,224.842,19.0788,224.881,10.993517,26.5611,26.7778,0.0,0.0,3184.4971338789005,0.0,0.0,3184.4971338789005,618.417062,5.149432849701842,9,0,4,0
2024-04-22 10:00:00,36.5728,224.219,36.4179,225.11,36.8913,225.398,21.006538,21.7556,25.8722,0.0,729.109,222.733,725.596,224.39,727.229,224.561,415.24234,5.98333,12.3667,119.063,305.036,224.035,301.158,225.0,303.176,225.527,173.80261,6.36667,9.43333,0.0,19.3001,222.661,18.9661,224.243,18.9814,224.779,10.894463,26.4667,26.7778,0.0,0.0,3184.4971338789005,0.0,0.0,3184.4971338789005,620.9459509999999,5.12846106613698,10,0,4,0
2024-04-22 10:15:00,37.6092,224.187,35.6738,225.197,37.0275,225.376,21.088703,21.7556,25.8722,0.0,715.651,222.729,711.381,224.675,712.147,224.665,407.33722,6.08889,12.3667,119.063,314.698,224.085,311.275,225.231,313.541,225.632,179.66684,6.36667,9.43333,0.0,20.2952,222.828,18.3851,224.51,19.0915,224.611,10.997418,26.4667,26.7778,0.0,0.0,3131.8359976057004,0.0,0.0,3131.8359976057004,619.090181,5.058771878027412,10,0,4,0
2024-04-22 10:30:00,36.5811,223.893,36.5043,224.957,37.0061,225.336,21.029814,21.7556,25.8722,0.0,715.783,222.281,716.326,224.387,700.766,224.695,405.70316,5.98333,12.3667,115.888,310.031,223.655,306.258,225.03,308.536,225.615,176.68744,6.36667,9.43333,0.0,20.0793,222.282,18.2697,224.328,19.0158,224.654,10.908601,26.4667,26.7778,0.0,0.0,3099.5775669264003,0.0,0.0,3099.5775669264003,614.329015,5.045468293445981,10,0,4,0
2024-04-22 10:45:00,37.6138,223.864,35.7415,224.993,37.117,225.457,21.105713,21.7556,25.8722,0.0,692.303,222.537,687.799,224.444,690.155,224.644,393.95337,5.98333,12.3667,114.3,312.692,223.624,309.287,224.968,311.825,225.459,178.33751,6.36667,9.43333,0.0,19.318,222.59,19.1405,224.316,19.0701,224.109,10.9372015,26.4667,26.7778,0.0,0.0,3057.1044102900005,0.0,0.0,3057.1044102900005,604.3337945,5.058635539022467,10,0,4,0
2024-04-22 11:00:00,36.6607,224.019,36.5905,225.041,37.0445,225.429,21.078266,21.7556,25.8722,0.0,679.522,222.84,675.581,224.578,684.175,224.725,388.3621,6.08889,12.3667,114.3,306.643,223.812,303.364,225.081,304.992,225.536,174.84375,6.36667,9.43333,0.0,20.3163,222.824,18.5279,224.386,19.0974,224.784,11.030578,26.4667,26.7778,0.0,0.0,3006.54993177,0.0,0.0,3006.54993177,595.314694,5.050353975925882,11,0,4,0
2024-04-22 11:15:00,37.5513,223.883,35.6635,224.808,36.9335,225.022,21.02508,21.7556,25.9667,0.0,709.867,222.464,704.685,224.32,697.345,224.246,401.5159,5.98333,12.4667,114.3,310.778,223.727,307.257,224.812,309.582,225.072,177.04034,6.36667,9.43333,0.0,19.4961,222.55,19.2516,224.165,19.0726,224.374,10.99372,26.4667,26.7778,0.0,0.0,3104.99611029,0.0,0.0,3104.99611029,610.5750400000001,5.085363643901984,11,0,4,0
2024-04-22 11:30:00,37.5675,224.025,35.6808,225.009,36.9279,225.329,21.050665,21.7556,25.9667,0.0,721.572,222.315,715.976,224.457,718.768,224.543,410.13898,5.98333,12.4667,115.888,306.166,223.6,302.798,225.06,305.087,225.346,174.55309,6.36667,9.33333,0.0,19.4961,222.309,19.3454,224.378,19.0529,224.542,11.010065,26.4667,26.7778,0.0,0.0,3148.1346389264004,0.0,0.0,3148.1346389264004,616.7528000000001,5.104370241896591,11,0,4,0
2024-04-22 11:45:00,37.6458,223.937,35.7136,224.854,36.9529,225.272,21.067326,21.7556,25.9667,0.0,715.887,222.492,711.601,224.434,713.991,224.453,407.35748,5.98333,12.4667,115.888,323.265,223.717,319.652,224.993,321.759,225.38,184.24377,6.36667,9.53333,0.0,20.4827,222.519,18.7202,224.368,19.1096,224.38,11.088944,26.4667,26.7778,0.0,0.0,3148.1346389264004,0.0,0.0,3148.1346389264004,623.75752,5.047048793778711,11,0,4,0
2024-04-22 12:00:00,37.5931,223.777,35.6846,224.898,36.9428,225.241,21.045067,21.7556,25.9667,0.0,706.331,222.427,702.868,224.371,709.104,224.539,402.927,6.08889,12.4667,115.888,315.516,223.66,312.037,224.908,314.87,225.349,179.94803,6.36667,9.43333,0.0,19.5863,222.447,19.4265,224.246,19.0995,224.143,11.045112,26.4667,26.6833,0.0,0.0,3096.8777937232003,0.0,0.0,3096.8777937232003,614.9652090000001,5.035858530532253,12,0,4,0
2024-04-22 12:15:00,37.6517,223.629,35.67,224.609,36.9809,225.006,21.039827,21.7556,25.9667,0.0,720.812,222.221,716.13,224.199,717.845,224.244,409.4515,5.98333,12.4667,115.888,318.716,223.444,315.17,224.757,317.18,225.138,181.44196,6.36667,9.53333,0.0,19.5897,222.211,19.3042,224.109,19.1165,224.388,11.023484,26.4667,26.6833,0.0,0.0,3148.1346389264004,0.0,0.0,3148.1346389264004,622.9567710000001,5.053536273267989,12,0,4,0
2024-04-22 12:30:00,36.6706,223.53,36.5409,224.456,36.9383,224.846,20.9986,21.7556,25.9667,0.0,722.079,222.104,716.664,223.926,711.385,223.997,408.17377,5.98333,12.4667,115.888,306.143,223.444,302.682,224.535,304.091,224.921,174.05023,6.36667,9.43333,0.0,20.4818,221.959,18.6742,223.844,19.0861,223.916,11.049924,26.5611,26.7778,0.0,0.0,3148.1346389264004,0.0,0.0,3148.1346389264004,614.2725240000001,5.12498038887769,12,0,4,0
2024-04-22 12:45:00,37.6241,223.567,35.691,224.588,36.9612,224.978,21.031324,21.7556,25.9667,0.0,699.86,222.255,694.199,224.031,697.54,224.118,397.29065,5.98333,12.3667,115.888,308.022,223.405,303.904,224.639,305.776,225.078,175.01994,6.36667,9.33333,0.0,19.596,222.15,19.4288,223.961,19.0842,223.962,11.031878,26.5611,26.6833,0.0,0.0,3099.5775669264003,0.0,0.0,3099.5775669264003,604.373792,5.128577062663896,12,0,4,0
2024-04-22 13:00:00,37.6818,223.9,35.6999,224.526,36.9835,225.025,21.058516,21.85,25.9667,0.0,699.277,222.505,693.519,224.206,694.396,224.318,396.82187,6.08889,12.4667,115.888,307.622,223.741,303.256,224.623,305.084,225.158,174.79234,6.36667,9.43333,0.0,19.6359,222.385,19.2999,224.015,19.1205,224.082,11.028545,26.4667,26.6833,0.0,0.0,3096.8777937232003,0.0,0.0,3096.8777937232003,603.701271,5.129818243704178,13,0,4,0
2024-04-22 13:15:00,37.6876,223.744,35.7502,224.926,37.0176,225.188,21.088028,21.7556,25.9667,0.0,698.519,222.381,692.503,224.448,693.189,224.442,396.39667,5.98333,12.3667,111.125,318.756,223.495,313.966,225.002,316.582,225.278,181.22197,6.36667,9.43333,0.0,20.4367,222.362,18.5953,224.303,19.0979,224.191,11.047369,26.5611,26.7778,0.0,0.0,2972.1848433375003,0.0,0.0,2972.1848433375003,609.754037,4.874399615229608,13,0,4,0
2024-04-22 13:30:00,37.6048,223.781,35.6894,224.693,36.9874,225.109,21.046505,21.85,25.9667,0.0,674.191,222.569,669.242,224.187,671.175,224.28,383.02744,5.98333,12.3667,112.713,319.281,223.666,314.246,224.705,315.722,225.106,181.1315,6.36667,9.43333,0.0,19.4577,222.567,19.3226,224.092,19.0586,224.114,10.992184,26.5611,26.6833,0.0,0.0,3014.6579999739,0.0,0.0,3014.6579999739,596.197629,5.05647431880998,13,0,4,0
2024-04-22 13:45:00,37.6618,223.942,35.6977,224.672,37.0221,225.046,21.068108,21.85,25.9667,0.0,678.084,222.544,674.069,224.23,675.809,224.484,385.69455,5.98333,12.3667,111.125,306.787,223.567,301.716,224.754,303.455,225.189,174.02394,6.36667,9.33333,0.0,20.5302,222.443,18.7368,224.109,19.1146,224.395,11.09684,26.5611,26.6833,0.0,0.0,2972.1848433375003,0.0,0.0,2972.1848433375003,591.8834380000001,5.021571229262036,13,0,4,0
2024-04-22 14:00:00,37.6404,223.888,35.6877,224.724,37.0154,225.052,21.060879,21.85,25.9667,0.0,671.496,222.352,666.648,224.353,667.407,224.288,381.2797,6.08889,12.3667,111.125,312.145,223.671,307.263,224.83,309.483,225.172,177.29865,6.36667,9.43333,0.0,20.4375,222.358,18.6016,224.262,19.1002,224.292,11.050082,26.5611,26.7778,0.0,0.0,2923.0346558875,0.0,0.0,2923.0346558875,590.689311,4.9485145599452025,14,0,4,0
2024-04-22 14:15:00,36.7623,223.95,36.5542,224.899,36.9692,225.248,21.063984,21.85,26.0611,0.0,692.433,222.554,688.021,224.525,690.403,224.458,394.0159,5.98333,12.3667,112.713,308.301,223.753,304.693,225.058,306.449,225.264,175.6005,6.36667,9.33333,0.0,19.5116,222.628,19.2672,224.367,19.1262,224.315,11.013488,26.5611,26.6833,0.0,0.0,3014.6579999739,0.0,0.0,3014.6579999739,601.693872,5.010285363142106,14,0,4,0
2024-04-22 14:30:00,37.624,224.065,35.6603,225.041,36.8819,225.224,21.047651,21.85,26.0611,0.0,676.883,222.868,671.94,224.662,672.465,224.698,384.97903,6.08889,12.3667,112.713,306.462,223.896,302.597,225.085,302.774,225.528,174.25822,6.36667,9.33333,0.0,20.3493,222.897,18.4173,224.468,19.0336,224.648,11.00389,26.5611,26.7778,0.0,0.0,2964.8054458407,0.0,0.0,2964.8054458407,591.288791,5.014141128612567,14,0,4,0
2024-04-22 14:45:00,36.6541,224.272,36.4691,225.127,36.948,225.525,21.048862,21.85,26.0611,0.0,728.55,222.688,724.81,224.627,723.532,224.708,414.4895,6.08889,12.3667,119.063,320.663,224.06,316.705,225.277,317.663,225.569,182.62167,6.36667,9.43333,0.0,19.5476,222.81,19.225,224.55,19.0725,224.713,11.0144825,26.5611,26.6833,0.0,0.0,3131.8359976057004,0.0,0.0,3131.8359976057004,629.1745145,4.977690490363465,14,0,4,0
2024-04-22 15:00:00,37.5952,224.132,35.6038,224.928,36.8882,225.491,21.039656,21.85,26.0611,0.0,710.918,222.788,712.785,224.46,717.477,224.711,407.66058,5.98333,12.4667,115.888,320.859,224.034,317.807,225.025,318.901,225.502,183.01407,6.36667,9.43333,0.0,19.696,222.715,19.3922,224.335,19.0789,224.821,11.07234,26.5611,26.7778,0.0,0.0,3148.1346389264004,0.0,0.0,3148.1346389264004,622.786646,5.054916734560812,15,0,4,0
2024-04-22 15:15:00,36.6673,224.204,36.4795,225.353,36.8904,225.421,21.043951,21.85,26.0611,0.0,705.23,222.678,701.411,224.682,709.698,224.622,402.9403,6.08889,12.3667,115.888,309.372,224.266,299.646,225.38,301.732,225.523,174.21884,6.36667,9.33333,0.0,20.464,222.898,18.4783,224.611,19.0634,224.703,11.046105,26.5611,26.6833,0.0,0.0,3048.3207217232,0.0,0.0,3048.3207217232,609.249196,5.003405407404428,15,0,4,0
2024-04-22 15:30:00,36.7307,224.487,36.5189,225.314,37.0022,225.531,21.096092,21.85,26.0611,0.0,694.091,223.022,688.777,224.853,689.791,224.912,395.0914,6.08889,12.1778,115.888,305.495,224.225,301.231,225.361,303.215,225.633,174.08054,6.36667,9.33333,0.0,19.5014,223.088,19.1997,224.711,19.0933,224.782,11.013231,26.5611,26.6833,0.0,0.0,2956.5964127152,0.0,0.0,2956.5964127152,601.2812630000001,4.9171603950599065,15,0,4,0
2024-04-22 15:45:00,36.6728,224.339,36.4812,225.29,36.949,225.556,21.063051,21.85,26.0611,0.0,683.995,222.943,679.892,224.63,680.711,224.677,389.43277,6.08889,11.9889,115.888,301.143,224.12,298.287,225.293,299.215,225.622,171.8731,6.36667,9.33333,0.0,20.2768,222.822,18.3388,224.642,19.0424,224.815,10.98098,26.5611,26.7778,0.0,0.0,2864.8721037072,0.0,0.0,2864.8721037072,593.349901,4.8283013090233915,15,0,4,0
2024-04-22 16:00:00,36.6959,224.356,36.5673,225.268,36.9856,225.433,21.086937,21.85,26.0611,0.0,684.589,222.95,678.682,224.688,681.101,224.88,389.54382,6.08889,11.9889,115.888,301.792,224.129,298.02,225.346,299.869,225.742,172.11732,6.36667,9.33333,0.0,20.3513,222.941,18.4801,224.474,19.0561,224.705,11.022326,26.5611,26.6833,0.0,0.0,2864.8721037072,0.0,0.0,2864.8721037072,593.770403,4.824881956447398,16,0,4,0
2024-04-22 16:15:00,36.6635,224.54,36.5258,225.273,36.964,225.442,21.074848,21.85,26.0611,0.0,676.38,223.192,672.21,224.795,673.174,224.887,385.44113,5.98333,12.1778,114.3,293.34,224.292,290.32,225.309,292.689,225.594,167.64925,6.36667,9.23333,0.0,19.3641,223.075,19.098,224.675,19.0866,224.687,10.964151,26.5611,26.7778,0.0,0.0,2966.63698899,0.0,0.0,2966.63698899,585.129379,5.070053043755987,16,0,4,0
2024-04-22 16:30:00,36.669,224.296,36.5944,225.203,37.019,225.639,21.09599,21.85,26.0611,0.0,648.679,223.032,645.101,224.752,650.346,224.996,370.59082,5.98333,12.1778,111.125,293.101,224.123,289.968,225.257,291.784,225.761,167.34923,6.36667,9.13889,0.0,19.3721,222.855,19.1591,224.682,19.1346,224.838,10.985452,26.5611,26.7778,0.0,0.0,2884.2304059625003,0.0,0.0,2884.2304059625003,570.0214920000001,5.059862560344479,16,0,4,0
2024-04-22 16:45:00,37.7135,224.413,35.7593,225.391,36.968,225.687,21.13646,21.85,26.0611,0.0,646.861,223.103,643.526,225.007,645.146,225.07,369.16986,5.98333,12.1778,111.125,289.191,224.256,283.709,225.457,285.078,225.842,164.21965,6.36667,9.23333,0.0,20.3599,223.141,18.3625,224.871,19.1797,224.811,11.03651,26.5611,26.7778,0.0,0.0,2884.2304059625003,0.0,0.0,2884.2304059625003,565.56248,5.09975556717005,16,0,4,0
2024-04-22 17:00:00,36.7793,224.504,36.5684,225.44,37.004,225.783,21.127562,21.85,26.0611,0.0,657.051,223.21,653.463,224.913,654.501,225.088,374.81006,5.98333,12.1778,111.125,301.067,224.361,296.604,225.401,296.105,225.89,171.09624,6.36667,9.23333,0.0,19.5355,223.27,19.2797,224.781,19.1985,224.957,11.062102,26.5611,26.6833,0.0,0.0,2884.2304059625003,0.0,0.0,2884.2304059625003,578.095964,4.989189659802745,17,0,4,0
2024-04-22 17:15:00,37.5814,224.688,35.5654,225.495,36.8585,225.736,21.06657,21.9444,26.0611,0.0,497.556,223.966,493.192,225.26,494.474,225.372,283.87674,6.18889,11.6111,104.775,283.714,224.517,279.527,225.573,281.702,225.913,161.83362,6.36667,9.33333,0.0,20.2069,223.91,18.2373,225.15,19.3583,224.975,11.037921,26.5611,26.7778,0.0,0.0,2380.3895010225006,0.0,0.0,2380.3895010225006,477.814851,4.981824018321483,17,0,4,0
2024-04-22 17:30:00,36.6067,224.964,36.4219,225.489,36.8837,225.943,21.064312,21.85,26.0611,0.0,510.687,223.953,504.414,225.238,507.005,225.476,290.9555,6.08889,11.8,101.6,236.675,224.743,234.051,225.569,235.842,226.129,135.41898,6.47222,8.93889,0.0,20.2003,223.825,18.3875,225.104,19.434,225.458,11.085686,26.5611,26.7778,0.0,0.0,2431.24237144,0.0,0.0,2431.24237144,458.52447800000004,5.302317516492543,17,0,4,0
2024-04-22 17:45:00,37.0577,225.965,36.82,225.615,37.0624,226.161,21.303514,21.9444,26.0611,0.0,361.879,223.675,354.838,225.01,311.743,225.377,196.38832,7.11667,11.8944,139.7,19.3074,225.976,17.1912,225.638,18.5427,226.353,10.573315,9.61111,8.83889,0.0,19.2032,223.69,18.7092,224.876,19.0444,225.165,10.872304,26.5611,26.7778,0.0,0.0,2796.6108113899995,-0.0,0.0,2796.6108113899995,239.137453,11.694574715529816,17,0,4,0
2024-04-23 07:45:00,37.4648,222.638,35.6219,222.658,36.6985,222.893,20.784567,22.0389,26.35,0.0,845.993,218.657,844.299,221.475,844.556,221.041,474.85672,11.2278,15.1389,169.862,18.0761,222.556,17.8064,222.683,18.3625,222.878,10.268617,12.2444,11.7833,0.0,19.4822,218.757,17.4303,221.341,18.5322,222.348,10.40443,26.6611,26.8778,0.0,0.0,2783.6150537579997,-0.0,0.0,2783.6150537579997,516.314334,5.391318564008722,7,1,4,0
2024-04-23 08:00:00,36.5648,222.185,36.3616,222.048,36.5973,222.364,20.685678,22.0389,26.35,0.0,864.455,218.116,856.964,220.845,850.564,220.444,480.51303,10.7333,14.9444,169.862,19.071,222.196,17.0348,222.032,18.3328,222.418,10.282718,12.2444,11.7833,0.0,18.6112,218.186,18.2101,220.678,18.5109,220.407,10.335323,26.6611,26.8778,0.0,0.0,2997.131587758,-0.0,0.0,2997.131587758,521.816749,5.743647733618455,8,1,4,0
